"No.","Time","Source","Destination","Protocol","Length","Info"
"6464","54.102953","fe80::39a9:8836:5871:c22d","fe80::2edb:5ef6:715a:2d16","TCP","74","49273  >  5357 [ACK] Seq=975 Ack=2343 Win=66048 Len=0"
"6465","54.170767","fe80::2edb:5ef6:715a:2d16","ff02::c","UDP","1158","59161  >  3702 Len=1096"
"6466","54.196393","10.18.110.28","10.18.110.255","BROWSER","243","Host Announcement KENTEN-TRIANI, Workstation, Server, NT Workstation"
"6467","54.278395","10.18.110.249","224.0.0.251","MDNS","78","Standard query 0x0000 PTR _uscans._tcp.local, ""QU"" question"
"6468","54.279350","fe80::2edb:5ef6:715a:2d16","ff02::fb","MDNS","98","Standard query 0x0000 PTR _uscans._tcp.local, ""QU"" question"
"6469","54.280437","10.18.110.249","224.0.0.251","MDNS","77","Standard query 0x0000 PTR _uscan._tcp.local, ""QU"" question"
"6470","54.284107","fe80::2edb:5ef6:715a:2d16","ff02::fb","MDNS","97","Standard query 0x0000 PTR _uscan._tcp.local, ""QU"" question"
"6471","54.298998","Ubiquiti_60:2d:06","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.3"
"6472","54.298998","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.96? Tell 10.18.110.254"
"6473","54.389059","103.110.89.172","10.18.110.249","TLSv1.2","77","Application Data"
"6474","54.389485","10.18.110.249","103.110.89.172","TLSv1.2","81","Application Data"
"6475","54.401911","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.99? Tell 10.18.110.254"
"6476","54.401911","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.104? Tell 10.18.110.254"
"6477","54.401911","10.18.110.62","10.18.110.255","NBNS","92","Name query NB BRW90324B4542B0<00>"
"6478","54.410899","103.110.89.172","10.18.110.249","TCP","54","443  >  57720 [ACK] Seq=1243 Ack=1459 Win=246 Len=0"
"6479","54.413037","10.18.110.249","8.8.8.8","DNS","91","Standard query 0x4b80 A signaler-pa.clients6.google.com"
"6480","54.413901","10.18.110.249","239.255.255.250","UDP","1124","59160  >  3702 Len=1082"
"6481","54.448835","8.8.8.8","10.18.110.249","DNS","107","Standard query response 0x4b80 A signaler-pa.clients6.google.com A 74.125.68.95"
"6482","54.457445","10.18.110.249","74.125.68.95","QUIC","1292","Initial, DCID=794ba62f16e9a293, PKN: 1, PADDING, CRYPTO, PING, PING, PADDING, CRYPTO, CRYPTO, PING, PADDING, PING, PADDING, CRYPTO, PING, PADDING, PING"
"6483","54.498498","74.125.68.95","10.18.110.249","QUIC","1292","Initial, SCID=f94ba62f16e9a293, PKN: 1, ACK, CRYPTO, PADDING"
"6484","54.498498","74.125.68.95","10.18.110.249","QUIC","1292","Handshake, SCID=f94ba62f16e9a293"
"6485","54.500927","10.18.110.249","74.125.68.95","QUIC","1292","Handshake, DCID=f94ba62f16e9a293"
"6486","54.504215","10.18.110.159","10.18.110.255","NBNS","92","Name query NB BRW900F0C0AFC9E<00>"
"6487","54.512902","74.125.68.95","10.18.110.249","QUIC","1292","Handshake, SCID=f94ba62f16e9a293"
"6488","54.520580","10.18.110.249","74.125.68.95","QUIC","83","Handshake, DCID=f94ba62f16e9a293"
"6489","54.521678","10.18.110.249","74.125.68.95","TCP","66","57919  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6490","54.537830","74.125.68.95","10.18.110.249","QUIC","1292","Handshake, SCID=f94ba62f16e9a293"
"6491","54.538312","74.125.68.95","10.18.110.249","QUIC","764","Protected Payload (KP0)"
"6492","54.540464","10.18.110.249","74.125.68.95","QUIC","204","Protected Payload (KP0), DCID=f94ba62f16e9a293"
"6493","54.541048","10.18.110.249","74.125.68.95","QUIC","533","Protected Payload (KP0), DCID=f94ba62f16e9a293"
"6494","54.558333","74.125.68.95","10.18.110.249","TCP","66","443  >  57919 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"6495","54.558467","10.18.110.249","74.125.68.95","TCP","54","57919  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"6496","54.558930","10.18.110.249","74.125.68.95","TLSv1.3","853","Client Hello"
"6497","54.568481","10.18.110.70","10.18.110.249","UDP","316","59562  >  62700 Len=274"
"6498","54.574704","10.18.110.70","10.18.110.249","UDP","316","59562  >  62700 Len=274"
"6499","54.578412","10.18.110.70","10.18.110.249","UDP","325","59562  >  62700 Len=283"
"6500","54.578412","74.125.68.95","10.18.110.249","QUIC","1017","Protected Payload (KP0)"
"6501","54.578412","10.18.110.70","10.18.110.249","UDP","325","59562  >  62700 Len=283"
"6502","54.580309","74.125.68.95","10.18.110.249","QUIC","69","Protected Payload (KP0)"
"6503","54.580739","10.18.110.249","74.125.68.95","QUIC","75","Protected Payload (KP0), DCID=f94ba62f16e9a293"
"6504","54.582520","10.18.110.70","10.18.110.249","UDP","380","59562  >  62700 Len=338"
"6505","54.583106","10.18.110.70","10.18.110.249","UDP","380","59562  >  62700 Len=338"
"6506","54.588020","10.18.110.70","10.18.110.249","UDP","390","59562  >  62700 Len=348"
"6507","54.592244","10.18.110.70","10.18.110.249","UDP","390","59562  >  62700 Len=348"
"6508","54.620624","74.125.68.95","10.18.110.249","TLSv1.3","446","Server Hello, Change Cipher Spec, Application Data"
"6509","54.621736","10.18.110.249","74.125.68.95","TLSv1.3","128","Change Cipher Spec, Application Data"
"6510","54.624899","74.125.68.95","10.18.110.249","QUIC","162","Protected Payload (KP0)"
"6511","54.625230","10.18.110.249","74.125.68.95","QUIC","75","Protected Payload (KP0), DCID=f94ba62f16e9a293"
"6512","54.630844","fe80::2edb:5ef6:715a:2d16","ff02::c","UDP","1158","59161  >  3702 Len=1096"
"6513","54.653689","74.125.68.95","10.18.110.249","TLSv1.3","1044","Application Data, Application Data"
"6514","54.700323","10.18.110.249","74.125.68.95","TCP","54","57919  >  443 [ACK] Seq=874 Ack=1383 Win=129792 Len=0"
"6515","54.791189","10.18.110.249","74.125.68.95","QUIC","75","Protected Payload (KP0), DCID=f94ba62f16e9a293"
"6516","54.796998","74.125.68.95","10.18.110.249","QUIC","241","Protected Payload (KP0)"
"6517","54.796998","74.125.68.95","10.18.110.249","QUIC","63","Protected Payload (KP0)"
"6518","54.797549","10.18.110.249","74.125.68.95","QUIC","79","Protected Payload (KP0), DCID=f94ba62f16e9a293"
"6519","54.797812","10.18.110.249","74.125.68.95","QUIC","75","Protected Payload (KP0), DCID=f94ba62f16e9a293"
"6520","54.804632","10.18.110.249","172.253.118.95","UDP","519","50168  >  443 Len=477"
"6521","54.827172","74.125.68.95","10.18.110.249","QUIC","65","Protected Payload (KP0)"
"6522","54.837359","172.253.118.95","10.18.110.249","UDP","70","443  >  50168 Len=28"
"6523","54.870734","10.18.110.249","239.255.255.250","UDP","1124","59160  >  3702 Len=1082"
"6524","54.870780","10.18.110.249","172.253.118.95","UDP","75","50168  >  443 Len=33"
"6525","54.912803","CompalIn_e7:f5:33","Broadcast","ARP","60","Who has 10.18.110.249? Tell 10.18.110.49"
"6526","54.912845","AzureWav_46:bd:79","CompalIn_e7:f5:33","ARP","42","10.18.110.249 is at 54:27:1e:46:bd:79"
"6527","54.917759","10.18.110.49","10.18.110.249","TCP","66","63436  >  5357 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"6528","54.918062","10.18.110.249","10.18.110.49","TCP","66","5357  >  63436 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"6529","54.928197","10.18.110.49","10.18.110.249","TCP","54","63436  >  5357 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6530","54.928197","10.18.110.49","10.18.110.249","TCP","280","63436  >  5357 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=226 [TCP segment of a reassembled PDU]"
"6531","54.928197","10.18.110.49","10.18.110.249","HTTP/XML","787","POST /c6ae015a-7c46-4462-ab0d-a9374cc1bed1/ HTTP/1.1 "
"6532","54.928387","10.18.110.249","10.18.110.49","TCP","54","5357  >  63436 [ACK] Seq=1 Ack=960 Win=130304 Len=0"
"6533","54.930861","10.18.110.249","10.18.110.49","TCP","1514","5357  >  63436 [ACK] Seq=1 Ack=960 Win=130304 Len=1460 [TCP segment of a reassembled PDU]"
"6534","54.930861","10.18.110.249","10.18.110.49","HTTP/XML","935","HTTP/1.1 200  "
"6535","54.950550","10.18.110.49","10.18.110.249","TCP","54","63436  >  5357 [ACK] Seq=960 Ack=2342 Win=65536 Len=0"
"6536","54.960773","10.18.110.49","10.18.110.249","TCP","54","63436  >  5357 [FIN, ACK] Seq=960 Ack=2342 Win=65536 Len=0"
"6537","54.960956","10.18.110.249","10.18.110.49","TCP","54","5357  >  63436 [FIN, ACK] Seq=2342 Ack=961 Win=130304 Len=0"
"6538","54.976595","10.18.110.49","10.18.110.249","TCP","54","63436  >  5357 [ACK] Seq=961 Ack=2343 Win=65536 Len=0"
"6539","55.015211","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.158? Tell 10.18.110.254"
"6540","55.040851","10.18.110.249","172.253.118.95","UDP","75","50168  >  443 Len=33"
"6541","55.055006","172.253.118.95","10.18.110.249","UDP","126","443  >  50168 Len=84"
"6542","55.055650","10.18.110.249","172.253.118.95","UDP","78","50168  >  443 Len=36"
"6543","55.085480","172.253.118.95","10.18.110.249","UDP","66","443  >  50168 Len=24"
"6544","55.118182","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.126? Tell 10.18.110.254"
"6545","55.118182","Ubiquiti_60:22:61","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.5"
"6546","55.118182","Ubiquiti_60:22:f7","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.4"
"6547","55.163981","10.18.110.249","74.125.24.139","TCP","1466","57750  >  443 [ACK] Seq=6354 Ack=4595 Win=511 Len=1412 [TCP segment of a reassembled PDU]"
"6548","55.163981","10.18.110.249","74.125.24.139","TLSv1.2","260","Application Data"
"6549","55.164339","10.18.110.249","74.125.24.139","TLSv1.2","93","Application Data"
"6550","55.164464","10.18.110.249","74.125.24.139","TLSv1.2","216","Application Data"
"6551","55.166723","10.18.110.249","10.1.8.30","DNS","75","Standard query 0xe452 A ssl.gstatic.com"
"6552","55.167374","10.18.110.249","10.1.8.30","DNS","75","Standard query 0x4caa HTTPS ssl.gstatic.com"
"6553","55.198585","10.1.8.30","10.18.110.249","DNS","91","Standard query response 0xe452 A ssl.gstatic.com A 64.233.170.94"
"6554","55.198585","10.1.8.30","10.18.110.249","DNS","132","Standard query response 0x4caa HTTPS ssl.gstatic.com SOA ns1.google.com"
"6555","55.201000","10.18.110.249","64.233.170.94","QUIC","1292","Initial, DCID=abadb0a733e47704, PKN: 1, PING, PING, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PING, PING, PADDING"
"6556","55.201563","10.18.110.249","64.233.170.94","QUIC","122","0-RTT, DCID=abadb0a733e47704"
"6557","55.202159","10.18.110.249","64.233.170.94","QUIC","568","0-RTT, DCID=abadb0a733e47704"
"6558","55.210307","74.125.24.139","10.18.110.249","TCP","54","443  >  57750 [ACK] Seq=4595 Ack=7972 Win=571 Len=0"
"6559","55.210307","74.125.24.139","10.18.110.249","TCP","54","443  >  57750 [ACK] Seq=4595 Ack=8173 Win=582 Len=0"
"6560","55.210307","74.125.24.139","10.18.110.249","TLSv1.2","93","Application Data"
"6561","55.210307","74.125.24.139","10.18.110.249","TLSv1.2","120","Application Data"
"6562","55.210307","74.125.24.139","10.18.110.249","TLSv1.2","241","Application Data"
"6563","55.210307","74.125.24.139","10.18.110.249","TLSv1.2","105","Application Data"
"6564","55.210307","74.125.24.139","10.18.110.249","TLSv1.2","93","Application Data"
"6565","55.210473","10.18.110.249","74.125.24.139","TCP","54","57750  >  443 [ACK] Seq=8173 Ack=4977 Win=510 Len=0"
"6566","55.211198","10.18.110.249","74.125.24.139","TLSv1.2","89","Application Data"
"6567","55.211373","10.18.110.249","74.125.24.139","TLSv1.2","93","Application Data"
"6568","55.260322","64.233.170.94","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"6569","55.260322","64.233.170.94","10.18.110.249","QUIC","821","Protected Payload (KP0)"
"6570","55.260322","64.233.170.94","10.18.110.249","QUIC","229","Protected Payload (KP0)"
"6571","55.260322","64.233.170.94","10.18.110.249","QUIC","69","Protected Payload (KP0)"
"6572","55.260322","64.233.170.94","10.18.110.249","QUIC","559","Protected Payload (KP0)"
"6573","55.260322","64.233.170.94","10.18.110.249","QUIC","64","Protected Payload (KP0)"
"6574","55.260322","74.125.24.139","10.18.110.249","TCP","54","443  >  57750 [ACK] Seq=4977 Ack=8247 Win=582 Len=0"
"6575","55.263707","10.18.110.249","64.233.170.94","QUIC","121","Handshake, DCID=ebadb0a733e47704"
"6576","55.264135","10.18.110.249","64.233.170.94","QUIC","75","Protected Payload (KP0), DCID=ebadb0a733e47704"
"6577","55.264470","10.18.110.249","64.233.170.94","QUIC","75","Protected Payload (KP0), DCID=ebadb0a733e47704"
"6578","55.264802","10.18.110.249","64.233.170.94","QUIC","77","Protected Payload (KP0), DCID=ebadb0a733e47704"
"6579","55.287416","10.18.110.249","172.253.118.95","UDP","75","50168  >  443 Len=33"
"6580","55.290489","10.18.110.249","64.233.170.94","QUIC","75","Protected Payload (KP0), DCID=ebadb0a733e47704"
"6581","55.307395","64.233.170.94","10.18.110.249","QUIC","162","Protected Payload (KP0)"
"6582","55.320527","64.233.170.94","10.18.110.249","QUIC","67","Protected Payload (KP0)"
"6583","55.332735","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.96? Tell 10.18.110.254"
"6584","55.332735","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.99? Tell 10.18.110.254"
"6585","55.332735","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.104? Tell 10.18.110.254"
"6586","55.332735","10.18.110.62","10.18.110.255","NBNS","92","Name query NB BRW90324B4542B0<00>"
"6587","55.332735","10.18.110.159","10.18.110.255","NBNS","92","Name query NB BRW900F0C0AFC9E<00>"
"6588","55.333991","10.18.110.249","64.233.170.94","QUIC","75","Protected Payload (KP0), DCID=ebadb0a733e47704"
"6589","55.344285","172.253.118.95","10.18.110.249","UDP","67","443  >  50168 Len=25"
"6590","55.404584","10.18.110.167","10.18.110.249","UDP","387","33650  >  62700 Len=345"
"6591","55.411422","103.110.89.172","10.18.110.249","TLSv1.2","77","Application Data"
"6592","55.415727","10.18.110.249","103.110.89.172","TLSv1.2","81","Application Data"
"6593","55.427864","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.134? Tell 10.18.110.254"
"6594","55.427864","Ubiquiti_59:b0:85","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.11"
"6595","55.427864","Ubiquiti_59:bc:45","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.15"
"6596","55.427864","Ubiquiti_6f:1e:5d","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.12"
"6597","55.427864","Ubiquiti_6a:44:d9","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.13"
"6598","55.443981","103.110.89.172","10.18.110.249","TCP","54","443  >  57720 [ACK] Seq=1266 Ack=1486 Win=246 Len=0"
"6599","55.551002","10.18.110.249","172.253.118.95","UDP","75","50168  >  443 Len=33"
"6600","55.566310","10.18.110.35","10.18.110.249","UDP","316","39648  >  62700 Len=274"
"6601","55.566994","10.18.110.35","10.18.110.249","UDP","316","39648  >  62700 Len=274"
"6602","55.574136","10.18.110.35","10.18.110.249","UDP","325","39648  >  62700 Len=283"
"6603","55.574807","10.18.110.35","10.18.110.249","UDP","325","39648  >  62700 Len=283"
"6604","55.590635","10.18.110.35","10.18.110.249","UDP","380","39648  >  62700 Len=338"
"6605","55.595961","10.18.110.35","10.18.110.249","UDP","380","39648  >  62700 Len=338"
"6606","55.595961","10.18.110.35","10.18.110.249","UDP","390","39648  >  62700 Len=348"
"6607","55.596516","10.18.110.35","10.18.110.249","UDP","390","39648  >  62700 Len=348"
"6608","55.606078","172.253.118.95","10.18.110.249","UDP","67","443  >  50168 Len=25"
"6609","55.631383","Ubiquiti_60:24:0a","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.8"
"6610","55.631383","Ubiquiti_95:30:45","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.6"
"6611","55.632292","192.168.1.154","192.168.1.255","NBNS","92","Name query NB PENGADAANRO<20>"
"6612","55.740280","10.18.110.249","10.18.110.167","TCP","164","57673  >  8009 [PSH, ACK] Seq=1101 Ack=12308 Win=511 Len=110 [TCP segment of a reassembled PDU]"
"6613","55.759372","10.18.110.167","10.18.110.249","TCP","164","8009  >  57673 [PSH, ACK] Seq=12308 Ack=1211 Win=1091 Len=110 [TCP segment of a reassembled PDU]"
"6614","55.800433","10.18.110.249","10.18.110.167","TCP","54","57673  >  8009 [ACK] Seq=1211 Ack=12418 Win=511 Len=0"
"6615","55.810404","10.18.110.249","172.253.118.95","UDP","75","50168  >  443 Len=33"
"6616","55.869677","172.253.118.95","10.18.110.249","UDP","67","443  >  50168 Len=25"
"6617","56.039923","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.158? Tell 10.18.110.254"
"6618","56.039923","10.18.110.62","10.18.110.255","NBNS","92","Name query NB BRW90324B4542B0<00>"
"6619","56.039923","10.18.110.159","10.18.110.255","NBNS","92","Name query NB BRW900F0C0AFC9E<00>"
"6620","56.080348","10.18.110.249","172.253.118.95","UDP","75","50168  >  443 Len=33"
"6621","56.138390","172.253.118.95","10.18.110.249","UDP","67","443  >  50168 Len=25"
"6622","56.147257","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.126? Tell 10.18.110.254"
"6623","56.147257","IntelCor_64:b4:46","Broadcast","ARP","42","Who has 10.18.110.196? Tell 10.18.110.91"
"6624","56.159295","10.18.110.249","10.18.110.167","TCP","66","57920  >  52323 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6625","56.168958","10.18.110.167","10.18.110.249","TCP","66","52323  >  57920 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=64"
"6626","56.169073","10.18.110.249","10.18.110.167","TCP","54","57920  >  52323 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"6627","56.169249","10.18.110.249","10.18.110.167","HTTP","239","GET /MediaRenderer.xml HTTP/1.1 "
"6628","56.210463","10.18.110.167","10.18.110.249","TCP","54","52323  >  57920 [ACK] Seq=1 Ack=186 Win=66624 Len=0"
"6629","56.210463","10.18.110.167","10.18.110.249","TCP","352","52323  >  57920 [PSH, ACK] Seq=1 Ack=186 Win=66624 Len=298 [TCP segment of a reassembled PDU]"
"6630","56.210463","10.18.110.167","10.18.110.249","TCP","1514","52323  >  57920 [ACK] Seq=299 Ack=186 Win=66624 Len=1460 [TCP segment of a reassembled PDU]"
"6631","56.210463","10.18.110.167","10.18.110.249","TCP","1514","52323  >  57920 [ACK] Seq=1759 Ack=186 Win=66624 Len=1460 [TCP segment of a reassembled PDU]"
"6632","56.210663","10.18.110.249","10.18.110.167","TCP","54","57920  >  52323 [ACK] Seq=186 Ack=3219 Win=131328 Len=0"
"6633","56.211116","10.18.110.167","10.18.110.249","HTTP/XML","800","HTTP/1.1 200 OK "
"6634","56.211226","10.18.110.249","10.18.110.167","TCP","54","57920  >  52323 [ACK] Seq=186 Ack=3966 Win=130560 Len=0"
"6635","56.211261","10.18.110.249","10.18.110.167","TCP","54","57920  >  52323 [FIN, ACK] Seq=186 Ack=3966 Win=130560 Len=0"
"6636","56.220622","10.18.110.249","10.18.110.167","TCP","66","57921  >  52323 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6637","56.224488","10.18.110.167","10.18.110.249","TCP","54","52323  >  57920 [ACK] Seq=3966 Ack=187 Win=66624 Len=0"
"6638","56.238336","10.18.110.167","10.18.110.249","TCP","66","52323  >  57921 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=64"
"6639","56.238513","10.18.110.249","10.18.110.167","TCP","54","57921  >  52323 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"6640","56.238812","10.18.110.249","10.18.110.167","HTTP","258","GET /MediaRenderer.xml HTTP/1.1 "
"6641","56.244731","CloudNet_be:34:3f","Broadcast","ARP","60","Who has 10.18.110.100? Tell 10.18.110.108"
"6642","56.244731","CloudNet_be:34:3f","Broadcast","ARP","60","Who has 10.18.110.229? Tell 10.18.110.108"
"6643","56.252835","10.18.110.167","10.18.110.249","TCP","54","52323  >  57921 [ACK] Seq=1 Ack=205 Win=66624 Len=0"
"6644","56.252835","10.18.110.167","10.18.110.249","TCP","352","52323  >  57921 [PSH, ACK] Seq=1 Ack=205 Win=66624 Len=298 [TCP segment of a reassembled PDU]"
"6645","56.252835","10.18.110.167","10.18.110.249","TCP","1514","52323  >  57921 [ACK] Seq=299 Ack=205 Win=66624 Len=1460 [TCP segment of a reassembled PDU]"
"6646","56.252835","10.18.110.167","10.18.110.249","TCP","1514","52323  >  57921 [ACK] Seq=1759 Ack=205 Win=66624 Len=1460 [TCP segment of a reassembled PDU]"
"6647","56.252835","10.18.110.167","10.18.110.249","HTTP/XML","800","HTTP/1.1 200 OK "
"6648","56.253004","10.18.110.249","10.18.110.167","TCP","54","57921  >  52323 [ACK] Seq=205 Ack=3966 Win=131328 Len=0"
"6649","56.253363","10.18.110.249","10.18.110.167","TCP","54","57921  >  52323 [FIN, ACK] Seq=205 Ack=3966 Win=131328 Len=0"
"6650","56.264443","10.18.110.249","10.18.110.167","TCP","66","57922  >  52323 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6651","56.270324","10.18.110.167","10.18.110.249","TCP","54","52323  >  57921 [ACK] Seq=3966 Ack=206 Win=66624 Len=0"
"6652","56.282975","10.18.110.167","10.18.110.249","TCP","66","52323  >  57922 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=64"
"6653","56.283097","10.18.110.249","10.18.110.167","TCP","54","57922  >  52323 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"6654","56.283441","10.18.110.249","10.18.110.167","HTTP","190","GET /dlna_tv_32.png HTTP/1.1 "
"6655","56.311116","10.18.110.167","10.18.110.249","TCP","54","52323  >  57922 [ACK] Seq=1 Ack=137 Win=66624 Len=0"
"6656","56.311116","10.18.110.167","10.18.110.249","TCP","381","52323  >  57922 [PSH, ACK] Seq=1 Ack=137 Win=66624 Len=327 [TCP segment of a reassembled PDU]"
"6657","56.311116","10.18.110.167","10.18.110.249","HTTP","679","HTTP/1.1 200 OK  (PNG)"
"6658","56.311290","10.18.110.249","10.18.110.167","TCP","54","57922  >  52323 [ACK] Seq=137 Ack=954 Win=130304 Len=0"
"6659","56.311729","10.18.110.249","10.18.110.167","TCP","54","57922  >  52323 [FIN, ACK] Seq=137 Ack=954 Win=130304 Len=0"
"6660","56.314656","10.18.110.249","10.18.110.167","TCP","66","57923  >  52323 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6661","56.328514","10.18.110.167","10.18.110.249","TCP","54","52323  >  57922 [ACK] Seq=954 Ack=138 Win=66624 Len=0"
"6662","56.328514","10.18.110.167","10.18.110.249","TCP","66","52323  >  57923 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=64"
"6663","56.328696","10.18.110.249","10.18.110.167","TCP","54","57923  >  52323 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"6664","56.328917","10.18.110.249","10.18.110.167","HTTP","190","GET /dlna_tv_48.png HTTP/1.1 "
"6665","56.339616","10.18.110.167","10.18.110.249","TCP","54","52323  >  57923 [ACK] Seq=1 Ack=137 Win=66624 Len=0"
"6666","56.342638","10.18.110.167","10.18.110.249","TCP","381","52323  >  57923 [PSH, ACK] Seq=1 Ack=137 Win=66624 Len=327 [TCP segment of a reassembled PDU]"
"6667","56.342638","10.18.110.167","10.18.110.249","HTTP","1032","HTTP/1.1 200 OK  (PNG)"
"6668","56.342727","10.18.110.249","10.18.110.167","TCP","54","57923  >  52323 [ACK] Seq=137 Ack=1307 Win=130048 Len=0"
"6669","56.342952","10.18.110.249","10.18.110.167","TCP","54","57923  >  52323 [FIN, ACK] Seq=137 Ack=1307 Win=130048 Len=0"
"6670","56.345468","10.18.110.249","10.18.110.167","TCP","66","57924  >  52323 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6671","56.347423","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.96? Tell 10.18.110.254"
"6672","56.347423","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.99? Tell 10.18.110.254"
"6673","56.347423","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.104? Tell 10.18.110.254"
"6674","56.350603","10.18.110.249","172.253.118.95","UDP","75","50168  >  443 Len=33"
"6675","56.361573","10.18.110.167","10.18.110.249","TCP","54","52323  >  57923 [ACK] Seq=1307 Ack=138 Win=66624 Len=0"
"6676","56.361573","10.18.110.167","10.18.110.249","TCP","66","52323  >  57924 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=64"
"6677","56.361717","10.18.110.249","10.18.110.167","TCP","54","57924  >  52323 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"6678","56.361870","10.18.110.249","10.18.110.167","HTTP","190","GET /dlna_tv_60.png HTTP/1.1 "
"6679","56.369075","10.18.110.167","10.18.110.249","TCP","54","52323  >  57924 [ACK] Seq=1 Ack=137 Win=66624 Len=0"
"6680","56.372320","10.18.110.167","10.18.110.249","TCP","382","52323  >  57924 [PSH, ACK] Seq=1 Ack=137 Win=66624 Len=328 [TCP segment of a reassembled PDU]"
"6681","56.372320","10.18.110.167","10.18.110.249","HTTP","1215","HTTP/1.1 200 OK  (PNG)"
"6682","56.372428","10.18.110.249","10.18.110.167","TCP","54","57924  >  52323 [ACK] Seq=137 Ack=1491 Win=131328 Len=0"
"6683","56.372726","10.18.110.249","10.18.110.167","TCP","54","57924  >  52323 [FIN, ACK] Seq=137 Ack=1491 Win=131328 Len=0"
"6684","56.375282","10.18.110.249","10.18.110.167","TCP","66","57925  >  52323 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6685","56.382677","10.18.110.167","10.18.110.249","TCP","54","52323  >  57924 [ACK] Seq=1491 Ack=138 Win=66624 Len=0"
"6686","56.382677","10.18.110.167","10.18.110.249","TCP","66","52323  >  57925 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=64"
"6687","56.382837","10.18.110.249","10.18.110.167","TCP","54","57925  >  52323 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"6688","56.383098","10.18.110.249","10.18.110.167","HTTP","191","GET /dlna_tv_120.png HTTP/1.1 "
"6689","56.390042","10.18.110.167","10.18.110.249","TCP","54","52323  >  57925 [ACK] Seq=1 Ack=138 Win=66624 Len=0"
"6690","56.392959","10.18.110.167","10.18.110.249","TCP","382","52323  >  57925 [PSH, ACK] Seq=1 Ack=138 Win=66624 Len=328 [TCP segment of a reassembled PDU]"
